id,text,cleaned_text,created_at,cluster_label,cluster_id
2039848932985934322,"🚨Breaking News🚨
🔥April 02, 2026🔥
 ⚽️Daily World Cup Briefing ⚽️–
🇲🇽Group A Focus🇲🇽

Good afternoon, WC Chronicles fam! April 2 and we kick off our new Group-by-Group Daily Series with Group A. The four teams already confirmed in Group A are: Mexico (co-host), Czech Republic,",breaking news april 02 2026 daily world cup briefing group a focus good afternoon wc chronicles fam april 2 and we kick off our new groupbygroup daily series with group a the four teams already confirmed in group a are mexico cohost czech republic,2026-04-02 23:34:18+00:00,International Sports,11
2039820533605224706,"🚨🔥Breaking News🔥🚨
🇲🇽Mexico 1-1 🇧🇪Belgium!
⚽️Sánchez Opener Cancelled by Lukebakio in Chicago Thriller⚽️
A tense, end-to-end battle at Soldier Field!

In a hard-fought international friendly on March 31, 2026, Javier Aguirre’s Mexico drew 1-1 with Rudi Garcia’s Belgium. Jorge",breaking news mexico 11 belgium snchez opener cancelled by lukebakio in chicago thriller a tense endtoend battle at soldier field in a hardfought international friendly on march 31 2026 javier aguirres mexico drew 11 with rudi garcias belgium jorge,2026-04-02 21:41:27+00:00,International Sports,11
2039839858273792220,"🇦🇷🍪Breaking News: Mondelez, the maker of Oreo and Milk and the food industry union have reached an agreement to guarantee jobs for at least 1 full year and a bonus of 920,000 pesos ($650 USD) per employee

This is great news for the employees as it gives them another year. On",breaking news mondelez the maker of oreo and milk and the food industry union have reached an agreement to guarantee jobs for at least 1 full year and a bonus of 920000 pesos 650 usd per employee this is great news for the employees as it gives them another year on,2026-04-02 22:58:15+00:00,Economy,12
2039886147162124714,"🚨 BREAKING NEWS

Anthropic has quietly acquired Coefficient Bio, a Dimension-backed stealth startup, for just over $400 million in stock. 

The deal brings a team focused on AI models for biological research and artificial superintelligence for science into Anthropic's Health",breaking news anthropic has quietly acquired coefficient bio a dimensionbacked stealth startup for just over 400 million in stock the deal brings a team focused on ai models for biological research and artificial superintelligence for science into anthropics health,2026-04-03 02:02:11+00:00,Artificial Intelligence,6
2039847796610920823,"LATEST NEWS:
BREAKING: XRP SEES EXPLOSIVE INSTITUTIONAL ADOPTION — OVER 300 BANKS AND FINANCIAL FIRMS NOW ENGAGED

 **This article was brought to you by XRP ledger decentralized media powered by BXE token. Become an author and earn now.

#BXE

Read more 👇",latest news breaking xrp sees explosive institutional adoption over 300 banks and financial firms now engaged this article was brought to you by xrp ledger decentralized media powered by bxe token become an author and earn now bxe read more,2026-04-02 23:29:47+00:00,Cryptocurrency News,5
2038311627418910801,"X App in India:

- Often ranks as a top news app in the Indian App Store.
- One of the world's largest markets for overall app installs.
- Averaging 24 to 26 million active users.
- That's just 1.7% of the population.
- Ranks 3rd globally
- Driven largely by breaking news, https://t.co/GqIB13lNWs",x app in india often ranks as a top news app in the indian app store one of the worlds largest markets for overall app installs averaging 24 to 26 million active users thats just 17 of the population ranks 3rd globally driven largely by breaking news,2026-03-29 17:45:36+00:00,Indian Tech,9
2039910975931879528,So kinda like breaking news....India launches it's first population census in 15 years. It's already the world's most populous nation. These streetshitters could number close to 2 billion by now.,so kinda like breaking newsindia launches its first population census in 15 years its already the worlds most populous nation these streetshitters could number close to 2 billion by now,2026-04-03 03:40:51+00:00,Infrastructure,3
2038307598102135244,"Breaking News 🚨 

A decade ago, India could manufacture just 3 GW of solar modules. 

Today, capacity has reached 172 GW, with 10,000 homes going solar every day. https://t.co/BE4UkR1hda",breaking news a decade ago india could manufacture just 3 gw of solar modules today capacity has reached 172 gw with 10000 homes going solar every day,2026-03-29 17:29:35+00:00,Infrastructure,3
2039896564945035508,"Hey world, did you see this BREAKING news today?

In case you didn’t, Iranian students and professionals who came to the U.S. and followed the legal process step by step have now been stuck in limbo for more than 4 months.

Many Ph.D. students have already spent 5 years in the",hey world did you see this breaking news today in case you didnt iranian students and professionals who came to the us and followed the legal process step by step have now been stuck in limbo for more than 4 months many phd students have already spent 5 years in the,2026-04-03 02:43:35+00:00,Global Conflict And Politics,4
2039823326458077275,"Breaking News: Pam Bondi to be appointed Ambassador to Scientology. 

Embassy to be built in Clearwater, FL",breaking news pam bondi to be appointed ambassador to scientology embassy to be built in clearwater fl,2026-04-02 21:52:33+00:00,Entertainment,7
2039854807972725140,Breaking News: Liberty Hill has hired former Cedar Park head girls basketball coach Kami Williamson to be the Lady Panthers next coach #txhsgbb #txhshoops #txhsbb,breaking news liberty hill has hired former cedar park head girls basketball coach kami williamson to be the lady panthers next coach txhsgbb txhshoops txhsbb,2026-04-02 23:57:39+00:00,International Sports,11
2039881740387295459,"Kansas forward Flory Bidunga plans to enter the NCAA transfer portal. Bidunga is also planning on declaring for the NBA draft.

Follow @courtlinemedia for more breaking news!",kansas forward flory bidunga plans to enter the ncaa transfer portal bidunga is also planning on declaring for the nba draft follow for more breaking news,2026-04-03 01:44:40+00:00,International Sports,11
2039833476740899002,"Breaking News!
Ahead of 2027
INEC has decamped✍️ to APC.🤔😠🤣
Case Close 😡",breaking news ahead of 2027 inec has decamped to apc case close,2026-04-02 22:32:53+00:00,Politics,2
2039839147775631832,"Breaking News: Mid-Afternoon, April 2, 2026
The global landscape this afternoon is dominated by a volatile situation in the Middle East and the economic ripple effects felt across world markets…",breaking news midafternoon april 2 2026 the global landscape this afternoon is dominated by a volatile situation in the middle east and the economic ripple effects felt across world markets,2026-04-02 22:55:25+00:00,Global Conflict And Politics,4
2039865411387208183,🚨BREAKING NEWS: Sirens sounding across Tel Aviv.,breaking news sirens sounding across tel aviv,2026-04-03 00:39:47+00:00,Global Conflict And Politics,4
2039889817845072046,"Breaking News. Atlanta News reports that the Atlanta Transportation Authority has installed a new stop light at the University access ramp to 75/85 to control traffic flow. 
Unfortunately the traffic light has potentially become a traffic hazard. ATA has concluded that flashing",breaking news atlanta news reports that the atlanta transportation authority has installed a new stop light at the university access ramp to 7585 to control traffic flow unfortunately the traffic light has potentially become a traffic hazard ata has concluded that flashing,2026-04-03 02:16:46+00:00,Indian Traffic Issues,1
2039819764042711396,Per Greenwich Sentinel : Breaking News: First Selectman Camillo temporarily suspends school zone traffic camera enforcement,per greenwich sentinel breaking news first selectman camillo temporarily suspends school zone traffic camera enforcement,2026-04-02 21:38:24+00:00,Indian Traffic Issues,1
2039849190373679241,"🚨 BREAKING NEWS 🚨

Conservative accounts are being mass banned and hacked tonight.

Johnny Midnight and Nick Shirley to name a few. 

This proves the Harry Sisson Left has NO ARGUMENT or ability to defend their destructive ideologies!

Always remember how they mocked Charlie",breaking news conservative accounts are being mass banned and hacked tonight johnny midnight and nick shirley to name a few this proves the harry sisson left has no argument or ability to defend their destructive ideologies always remember how they mocked charlie,2026-04-02 23:35:20+00:00,Social Media,8
2039847455269785708,BREAKING NEWS: 80% of X users will be sleeping from 11:30pm going,breaking news 80 of x users will be sleeping from 1130pm going,2026-04-02 23:28:26+00:00,Entertainment,7
2038158708430291366,"This cheaper accomodation, zero traffic, IT Boom,will disappear as the hungry greedy IT crowd comes here to advertisements. After that it's just same as bengaluru. 

Also all of that little weak Tulu identity y'all have right now will be finished in a fraction due to demographics https://t.co/YVUozCv3dF",this cheaper accomodation zero traffic it boomwill disappear as the hungry greedy it crowd comes here to advertisements after that its just same as bengaluru also all of that little weak tulu identity yall have right now will be finished in a fraction due to demographics,2026-03-29 07:37:57+00:00,Infrastructure,3
2037877763655512209,"No prices for guessing which store is this, covering the footpath also..
@bbmp_official

Anyways..it's the same old story of @OlaElectric 

#traffic #bbmp #bmtc #bengaluru #ola #ev https://t.co/mWOABRc34X",no prices for guessing which store is this covering the footpath also s the same old story of traffic bbmp bmtc bengaluru ola ev,2026-03-28 13:01:35+00:00,Tier 1 City Problems,0
2037906869780414662,"ICYMI | Bengaluru woman skips traffic, walks office to home for 2 weeks – Shares one ‘unexpected downside’ https://t.co/mueQwPiybT",icymi bengaluru woman skips traffic walks office to home for 2 weeks shares one unexpected downside,2026-03-28 14:57:14+00:00,Tier 1 City Problems,0
2037922655802888533,"Left college at 4
Left satellite at 5:30 
Left Bengalore at 7:10
Spent f**king 100 minutes in traffic 
Reached Mysore 9:00
F**king heavy rains 
#Bengaluru #Mysuru #RCB #Rain https://t.co/J97CzLu9dy",left college at 4 left satellite at 530 left bengalore at 710 spent fking 100 minutes in traffic reached mysore 900 fking heavy rains bengaluru mysuru rcb rain,2026-03-28 15:59:58+00:00,Tier 1 City Problems,0
2037975694567993357,"BMW's 8-speed ZF in the 3 Series is wasted in Bengaluru traffic. That silky torque converter logic matters more than 258hp when you're crawling at 15kmph for 2 hours daily. A jerky DCT ruins your commute, smooth shifts save your sanity. #Gearbox #IndianTraffic",bmws 8speed zf in the 3 series is wasted in bengaluru traffic that silky torque converter logic matters more than 258hp when youre crawling at 15kmph for 2 hours daily a jerky dct ruins your commute smooth shifts save your sanity gearbox indiantraffic,2026-03-28 19:30:43+00:00,Indian Traffic Issues,1
2038126071133204723,"🚧 Major Infrastructure Boost for Bengaluru’s Connectivity.

The Government of Karnataka has proposed a ₹810 crore elevated corridor to address traffic congestion along one of the city’s busiest stretches—Mysuru Road.

SOURCE: The Indian Express.

#Bengaluru #Infrastructure https://t.co/PmEpQ9NEQj",major infrastructure boost for bengalurus connectivity the government of karnataka has proposed a 810 crore elevated corridor to address traffic congestion along one of the citys busiest stretchesmysuru road source the indian express bengaluru infrastructure,2026-03-29 05:28:16+00:00,Infrastructure,3
2039823152390500356,"#Breaking News! Historic Policy!

Hergses Signs Historic Memorandum: Gun Bans Removed at US Military Bases; Soldiers Can Carry Private Weapons for Self-Defense

Hergses announced the signing of a new memorandum allowing soldiers to carry private firearms for self-defense at",breaking news historic policy hergses signs historic memorandum gun bans removed at us military bases soldiers can carry private weapons for selfdefense hergses announced the signing of a new memorandum allowing soldiers to carry private firearms for selfdefense at,2026-04-02 21:51:52+00:00,Global Conflict And Politics,4
2039834082511827340,"Breaking- Per Fox News Tiger was seen on the phone awaiting arrival of police.

Guess who the first call he made ~ President of the United States Donald J. Trump. 

Asking (Trump)  him to intervene and stop the arrest.

😳",breaking per fox news tiger was seen on the phone awaiting arrival of police guess who the first call he made president of the united states donald j trump asking trump him to intervene and stop the arrest,2026-04-02 22:35:18+00:00,Politics,2
2039880672769118250,"BREAKING 
On the Edge of Order: When War, Law and Medicine Collide

A terse communiqué from Tehran. A president stepping to a lectern as fleets and markets hold their breath. A Supreme Court bench probing the bounds of executive power. In the space of a single news cycle, the",breaking on the edge of order when war law and medicine collide a terse communiqu from tehran a president stepping to a lectern as fleets and markets hold their breath a supreme court bench probing the bounds of executive power in the space of a single news cycle the,2026-04-03 01:40:26+00:00,Global Conflict And Politics,4
2039830277531353490,Theres the demonic Bishop comes online glaring with anger at us like a female v of Erika kirk. Him with his background fake AI studio trying to look like a breaking news channel. Whilst @calvinrobinson rocking his real office with proper chair and uk/Robin hood flags. Smart!,theres the demonic bishop comes online glaring with anger at us like a female v of erika kirk him with his background fake ai studio trying to look like a breaking news channel whilst rocking his real office with proper chair and ukrobin hood flags smart,2026-04-02 22:20:11+00:00,Social Media,8
2039836552491102677,"Breaking News:

Sad news: 

Manchester United are saddened to learn of the passing of Eamonn Boylan OBE.

A widely respected public servant and former Chief Executive of the Greater Manchester Combined Authority, Eamonn was also a lifelong Manchester United supporter and",breaking news sad news manchester united are saddened to learn of the passing of eamonn boylan obe a widely respected public servant and former chief executive of the greater manchester combined authority eamonn was also a lifelong manchester united supporter and,2026-04-02 22:45:07+00:00,International Sports,11
